title,summary,tags,topic,confidence,low_confidence,compression_ratio,original_length,summary_length
Shraddha Kapoor House," The TOI Entertainment Desk is a dynamic and dedicated team of journalists, working tirelessly to bring the pulse of the entertainment world straight to the readers of The Times of India . We don't just report; we tell tales of stardom and stories untold . Beyond the breaking news, we present a celebration of culture. We explore the intersections of entertainment with society, politics, and everyday life .",toi|journalists|stardom|dynamic|intersections,Entertainment,0.5999,True,0.248,1649,409
Bhooth Bangla Box Office Collection," The TOI Entertainment Desk is a dynamic and dedicated team of journalists, working tirelessly to bring the pulse of the entertainment world straight to the readers of The Times of India . We don't just report; we tell tales of stardom and stories untold . Beyond the breaking news, we present a celebration of culture. We explore the intersections of entertainment with society, politics, and everyday life .",toi|journalists|stardom|dynamic|intersections,Entertainment,0.5999,True,0.248,1649,409
Dacoit Box Office Collection," The TOI Entertainment Desk is a dynamic and dedicated team of journalists, working tirelessly to bring the pulse of the entertainment world straight to the readers of The Times of India . Beyond the breaking news, we present a celebration of culture. We explore the intersections of entertainment with society, politics, and everyday life .",bollywood|readers|desk|just|hotspot,Entertainment,0.5852,True,0.2057,1658,341
Dhurandhar 2 Box Office Collection," The TOI Entertainment Desk is a dynamic and dedicated team of journalists, working tirelessly to bring the pulse of the entertainment world straight to the readers of The Times of India . We don't just report; we tell tales of stardom and stories untold . Beyond the breaking news, we present a celebration of culture. We explore the intersections of entertainment with society, politics, and everyday life .",toi|journalists|stardom|dynamic|intersections,Entertainment,0.5999,True,0.248,1649,409
Bhooth Bangla Movie Review," Dacoit: The Love Story aims to ride that high with a mix of intensity, emotion and swagger . But instead of coming together as a gripping entertainer, it ends up feeling uneven and overstuffed . A classic whodunit setup, writer-director Rajat Kapoor’s Everybody Loves Sohrab Handa thrives more on messy relationships than pure suspense .",rating|actress|misfire|overstuffed|explores,Entertainment,0.7031,False,0.0496,6817,338
Criminal Record Season 2 Review," Board of Peace was 'bored of peace': SNL mocks Trump in cold open on Iran attacks Filmfare OTT Awards . Refrain from posting comments that are obscene, defamatory or inflammatory and do not indulge in personal attacks, name calling or inciting hatred against any community .",snl|peace|defamatory|storiesbased|definitely,Entertainment,0.3417,True,0.0748,3675,275
Dhurandhar 2 Collection," The TOI Entertainment Desk is a dynamic and dedicated team of journalists, working tirelessly to bring the pulse of the entertainment world straight to the readers of The Times of India . We don't just report; we tell tales of stardom and stories untold . Beyond the breaking news, we present a celebration of culture. We explore the intersections of entertainment with society, politics, and everyday life .",toi|journalists|stardom|dynamic|intersections,Entertainment,0.5999,True,0.248,1649,409
Today Gold Rate in Chennai,Today Gold Rate in Chennai,chennai|gold|rate|today,Business,0.3853,True,1.0,26,26
Maharashtra Public Holidays 2026, A Mutual Fund Calculator helps estimate the future value of investments . Determine the monthly installment amount for a loan . Estimate the returns on investments made through SIPs . Find out maturity amount and interest earned on PPF and FDs .,investments|nps|determine|fd|monthly,Technology,0.4364,True,0.7214,341,246
Elon Musk Vs Sam Altman," TOI Tech Desk’s news coverage spans a wide spectrum across gadget launches, gadget reviews, trends, in-depth analysis, exclusive reports and breaking stories that impact technology and the digital universe . Be it how-tos or the latest happenings in AI, cybersecurity, personal gadgets, platforms like WhatsApp, Instagram, Facebook and more .",toi|gadgets|whatsapp|journalists|499,Technology,0.5882,True,0.2837,1209,343
Hamster Kombat Daily Code," TOI Tech Desk’s news coverage spans a wide spectrum across gadget launches, gadget reviews, trends, in-depth analysis, exclusive reports and breaking stories that impact technology and the digital universe . Be it how-tos or the latest happenings in AI, cybersecurity, personal gadgets, platforms like WhatsApp, Instagram, Facebook and more .",toi|gadgets|whatsapp|journalists|499,Technology,0.5882,True,0.2837,1209,343
Genshin Impact Codes,Genshin Impact Codes,genshin|codes|impact,Technology,0.4562,True,1.0,20,20
Garena Free Fire Max Redeem Codes," TOI Tech Desk’s news coverage spans a wide spectrum across gadget launches, gadget reviews, trends, in-depth analysis, exclusive reports and breaking stories that impact technology and the digital universe . Be it how-tos or the latest happenings in AI, cybersecurity, personal gadgets, platforms like WhatsApp, Instagram, Facebook and more .",toi|gadgets|whatsapp|journalists|499,Technology,0.5882,True,0.2837,1209,343
Microsoft Outlook Down," TOI Tech Desk’s news coverage spans a wide spectrum across gadget launches, gadget reviews, trends, in-depth analysis, exclusive reports and breaking stories that impact technology and the digital universe . Be it how-tos or the latest happenings in AI, cybersecurity, personal gadgets, platforms like WhatsApp, Instagram, Facebook and more .",toi|gadgets|whatsapp|journalists|499,Technology,0.5882,True,0.2837,1209,343
Assam HS Result 2026, The Assam HS Result 2026 will be announced at 10:30 AM today . Students can follow the steps below to access and download their scorecard without confusion . The results will be released on the official website for the state exam results .,assam|scorecard|2026|students|select,Technology,0.583,True,0.4651,516,240
Assam HS Class 12th Result,Assam HS Class 12th Result,assam|12th|class|result|hs,Entertainment,0.2867,True,1.0,26,26
West Bengal Elections," The TOI News Desk comprises a dedicated and tireless team of journalists who operate around the clock to deliver the most current and comprehensive news and updates to the readers of The Times of India worldwide . With an unwavering commitment to excellence in journalism, our team is at the forefront of gathering, verifying, and presenting breaking news, in-depth analysis, and insightful reports .",journalists|toi|read|developments|comprises,Entertainment,0.2654,True,0.3155,1271,401
LIC HFL Junior Assistant Registration,LIC HFL Junior Assistant Registration,registration|lic|hfl|assistant|junior,Sports,0.4971,True,1.0,37,37
"		
									An engineer turned upcycling artist in Kerala is teaching India to rethink waste
									        "," Kollam native Amal S Pillai describes his entry into art and craft as accidental . At 31, he recalls being sidelined by a fracture to his left arm during engineering college . Over the past decade, it has grown into a practice centred on upcycling, restoring old fabrics, bottles and cable wires .",kollam|amsham|kerala|handicrafts|sustainability,Entertainment,0.2854,True,0.4011,743,298
"		
									The evolving China-Pakistan space cooperation
									        ", China is in the process of undertaking a manned moon mission by 2030 . China has consistently promoted its space technologies and pushed for cooperation under Belt and Road Initiative (BRI) The ‘all-weather friendship’ between China and Pakistan has been replicated in their space cooperation as well .,beijing|satellites|launching|partnership|hindu,Technology,0.4653,True,0.2333,1299,303
"		
									Indonesia train crash toll rises to 7, rescuers work to remove trapped passengers
									        "," The death toll from a train collision in Indonesia has risen to seven with another 81 injured . The accident happened late on Monday (April 27) in Bekasi, just outside ‌Jakarta . The head of Indonesia’s search and rescue agency said it ‌was a delicate process to get survivors out of the mangled carriages .",railway|toll|survivors|bekasi|2026,Technology,0.2552,True,0.4858,634,308
"		
									Ultratech Cement PAT up 19.4% in Q4FY26; announces special dividend ₹240 a share
									        "," Ultratech Cement comprehensive income attributable to owners increased 19.4% . Revenue from operations increased 11.9% to ₹25,799.5 crore in the reporting quarter as against � 23,063.32 crore in QFY25 .",ultratech|expenses|cement|31|799,Business,0.8023,False,0.4292,473,203
"		
									Enhanced CAR-T therapy clears solid tumours by finding ‘faint’ targets
									        "," Chimeric antigen receptor (CAR) T-cell therapy, an approach that modifies a patient’s own immune cells to hunt down cancer, has struggled when applied to solid tumours such as kidney or ovarian cancer . CAR-T cells only destroy ‘visible’ targets, so the invisible cells survive and allow the cancer to grow back .",antigen|tumours|invisible|heterogeneity|2026,Technology,0.3424,True,0.3376,930,314
"		
									MobiKwik Group receives NBFC license from RBI
									        ", Reserve Bank of India has approved the Group’s application for a Non-Banking Financial Company (NBFC) license . This will enable the launch of a new lending division— MobiKwik Financial Services Private Ltd (MFSPL) This will help expand its regulated lending capabilities .,nbfc|mfspl|lending|enable|2026,Business,0.8718,False,0.6884,398,274
"		
									Indian-origin man sentenced in Singapore for molesting minor
									        "," A 33-year-old Indian-origin man was sentenced to 19 months’ jail for molesting his friend’s minor sister over a decade ago . The crime took place over the years when the victim was seven to nine years old, and Melvinder Singh Gurmit Singh was 19 to 21 years old .",sentenced|molesting|singh|melvinder|origin,Technology,0.2989,True,0.7976,331,264
